2,32.84371808937892
7,194.13229768164433
15,35.34440239672851
22,17.156265270069905
23,25.692729495014618
32,303.6738119760698
48,58.91290363873982
55,50.716129123907066
62,414.71815269817364
72,19.555359061728417
76,281.09067713266614
78,348.4076740426695
89,89.91230202998982
97,749.886855249882
103,633.7807949909761
110,87.46497149444444
116,7.529186800000001
122,53.297267182407886
123,74.78201430182546
129,189.8971515462327
141,111.04154512989896
155,41.557649275832816
183,12.865487962962955
191,115.75708031234832
198,24.644321999999995
204,347.50168873591264
206,86.02052841368562
217,326.9790741909556
227,331.5787991750444
241,108.15716556548774
248,79.26004562844611
252,49.23192592592592
263,24.374098777777764
273,270.19611148360855
285,3684.994414160069
303,3.053664768888881
